user,normalized_query,id,Action,description_bm25,title_bm25,name_bm25,character_bm25,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
User 7,horror,tm355783,select,0.0,0.0,0.0,0.0,MOVIE,2019,R,98,"[""horror"", ""thriller"", ""drama""]","[""US""]",5.8,35214.0,31.78,6.0
User 7,laila,tm898773,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,94,"[""fantasy"", ""horror"", ""drama""]","[""IN""]",6.5,11844.0,23.407,6.7
User 7,laila,tm898773,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,94,"[""fantasy"", ""horror"", ""drama""]","[""IN""]",6.5,11844.0,23.407,6.7
User 7,laila,tm675154,select,0.0,0.0,0.0,0.0,MOVIE,2019,unknwon,136,"[""drama"", ""romance"", ""action""]","[""IN""]",5.8,1066.0,1.644,5.3
User 7,laila,tm846586,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,119,"[""romance"", ""drama""]","[""ID""]",6.0,277.0,2.727,7.5
User 7,365,tm1191224,play,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,NC-17,111,"[""romance"", ""drama""]","[""PL""]",2.5,16587.0,449.292,5.8
User 7,365,tm1191224,play,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,NC-17,111,"[""romance"", ""drama""]","[""PL""]",2.5,16587.0,449.292,5.8
User 7,365,tm1191224,play,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,NC-17,111,"[""romance"", ""drama""]","[""PL""]",2.5,16587.0,449.292,5.8
User 7,365,tm1191224,select,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,NC-17,111,"[""romance"", ""drama""]","[""PL""]",2.5,16587.0,449.292,5.8
User 7,365,tm1191224,select,0.0,6.951092738324029,0.0,0.0,MOVIE,2022,NC-17,111,"[""romance"", ""drama""]","[""PL""]",2.5,16587.0,449.292,5.8
User 7,romance,tm832345,play,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,114,"[""romance"", ""drama"", ""european""]","[""PL""]",3.3,84940.0,48.792,7.044
User 7,romance,tm832345,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,114,"[""romance"", ""drama"", ""european""]","[""PL""]",3.3,84940.0,48.792,7.044
User 7,romance,tm832345,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,114,"[""romance"", ""drama"", ""european""]","[""PL""]",3.3,84940.0,48.792,7.044
User 7,h,tm206698,play,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,99,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.3,6.0,44.508,6.1
User 7,h,tm206698,select,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,99,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.3,6.0,44.508,6.1
User 7,h,tm206698,play,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,99,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.3,6.0,44.508,6.1
User 7,h,tm206698,select,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,99,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.3,6.0,44.508,6.1
User 7,malayalam,tm208628,play,0.0,0.0,0.0,0.0,MOVIE,2015,PG-13,170,"[""drama"", ""family"", ""romance"", ""comedy""]","[""IN""]",7.0,17581.0,8.46,6.8
User 7,malayalam,tm208628,select,0.0,0.0,0.0,0.0,MOVIE,2015,PG-13,170,"[""drama"", ""family"", ""romance"", ""comedy""]","[""IN""]",7.0,17581.0,8.46,6.8
User 7,horror,tm898773,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,94,"[""fantasy"", ""horror"", ""drama""]","[""IN""]",6.5,11844.0,23.407,6.7
User 7,cb,tm448707,play,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,163,"[""thriller"", ""crime""]","[""IN""]",6.3,1394.0,3.945,5.8
User 7,cb,tm448707,select,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,163,"[""thriller"", ""crime""]","[""IN""]",6.3,1394.0,3.945,5.8
User 7,cb,tm448707,select,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,163,"[""thriller"", ""crime""]","[""IN""]",6.3,1394.0,3.945,5.8
User 7,bur,tm68436,play,0.0,0.0,0.0,0.0,MOVIE,2012,G,151,"[""drama"", ""romance"", ""comedy""]","[""IN""]",8.1,81198.0,7.897,7.5
User 7,bur,tm68436,select,0.0,0.0,0.0,0.0,MOVIE,2012,G,151,"[""drama"", ""romance"", ""comedy""]","[""IN""]",8.1,81198.0,7.897,7.5
User 7,bur,tm68436,select,0.0,0.0,0.0,0.0,MOVIE,2012,G,151,"[""drama"", ""romance"", ""comedy""]","[""IN""]",8.1,81198.0,7.897,7.5
User 7,bur,tm68436,select,0.0,0.0,0.0,0.0,MOVIE,2012,G,151,"[""drama"", ""romance"", ""comedy""]","[""IN""]",8.1,81198.0,7.897,7.5
User 7,hindi,tm142564,play,0.0,0.0,0.0,0.0,MOVIE,2009,PG-13,170,"[""drama"", ""comedy""]","[""IN""]",8.4,390739.0,44.999,8.0
User 7,hindi,tm142564,select,0.0,0.0,0.0,0.0,MOVIE,2009,PG-13,170,"[""drama"", ""comedy""]","[""IN""]",8.4,390739.0,44.999,8.0
User 7,dear,tm182125,select,0.0,0.0,0.0,0.0,MOVIE,2011,PG,166,"[""romance"", ""drama"", ""comedy""]","[""IN""]",8.1,76565.0,11.997,7.6
User 7,hindi,tm76835,play,0.0,0.0,0.0,0.0,MOVIE,2007,PG-13,144,"[""romance"", ""comedy"", ""drama""]","[""IN""]",7.9,52531.0,8.69,7.4
User 7,hindi,tm76835,play,0.0,0.0,0.0,0.0,MOVIE,2007,PG-13,144,"[""romance"", ""comedy"", ""drama""]","[""IN""]",7.9,52531.0,8.69,7.4
User 7,hindi,tm76835,select,0.0,0.0,0.0,0.0,MOVIE,2007,PG-13,144,"[""romance"", ""comedy"", ""drama""]","[""IN""]",7.9,52531.0,8.69,7.4
User 7,hindi,tm76835,select,0.0,0.0,0.0,0.0,MOVIE,2007,PG-13,144,"[""romance"", ""comedy"", ""drama""]","[""IN""]",7.9,52531.0,8.69,7.4
User 7,ch,tm176481,play,0.0,0.0,0.0,0.0,MOVIE,2013,PG-13,141,"[""romance"", ""drama"", ""action"", ""comedy""]","[""IN""]",6.0,53939.0,8.622,6.6
User 7,ch,tm176481,select,0.0,0.0,0.0,0.0,MOVIE,2013,PG-13,141,"[""romance"", ""drama"", ""action"", ""comedy""]","[""IN""]",6.0,53939.0,8.622,6.6
User 7,light,tm931330,play,0.0,5.293885090766023,0.0,0.0,MOVIE,2020,PG-13,79,"[""documentation"", ""music""]","[""US""]",7.3,6427.0,10.809,8.4
User 7,light,tm931330,select,0.0,5.293885090766023,0.0,0.0,MOVIE,2020,PG-13,79,"[""documentation"", ""music""]","[""US""]",7.3,6427.0,10.809,8.4
User 7,munafik,tm430660,play,0.0,9.919802982220578,0.0,0.0,MOVIE,2018,unknwon,104,"[""horror""]","[""MY""]",5.5,1685.0,3.906,5.7
User 7,munafik,tm430660,select,0.0,9.919802982220578,0.0,0.0,MOVIE,2018,unknwon,104,"[""horror""]","[""MY""]",5.5,1685.0,3.906,5.7
User 7,chot,tm598375,play,0.0,0.0,0.0,0.0,MOVIE,2008,G,69,"[""fantasy"", ""animation"", ""action""]","[""IN""]",6.4,327.0,1.113,6.8
User 7,chot,tm598375,select,0.0,0.0,0.0,0.0,MOVIE,2008,G,69,"[""fantasy"", ""animation"", ""action""]","[""IN""]",6.4,327.0,1.113,6.8
User 7,dabbe,tm182969,add,0.0,7.957764440105351,0.0,0.0,MOVIE,2013,unknwon,120,"[""horror""]","[""TR""]",6.8,5831.0,5.475,6.0
User 7,dabbe,tm182969,select,0.0,7.957764440105351,0.0,0.0,MOVIE,2013,unknwon,120,"[""horror""]","[""TR""]",6.8,5831.0,5.475,6.0
User 7,eli,tm355783,add,7.357190881615965,11.202504392739206,0.0,6.506404734699989,MOVIE,2019,R,98,"[""horror"", ""thriller"", ""drama""]","[""US""]",5.8,35214.0,31.78,6.0
User 7,eli,tm355783,select,7.357190881615965,11.202504392739206,0.0,6.506404734699989,MOVIE,2019,R,98,"[""horror"", ""thriller"", ""drama""]","[""US""]",5.8,35214.0,31.78,6.0
User 7,sabrina,tm371619,add,0.0,11.202504392739206,0.0,0.0,MOVIE,2018,unknwon,98,"[""horror"", ""thriller""]","[""ID"", ""MY"", ""SG""]",4.1,1757.0,19.396,5.3
User 7,sabrina,tm371619,select,0.0,11.202504392739206,0.0,0.0,MOVIE,2018,unknwon,98,"[""horror"", ""thriller""]","[""ID"", ""MY"", ""SG""]",4.1,1757.0,19.396,5.3
User 7,geralds game,tm266666,play,4.801358069851743,5.2836446004162925,0.0,0.0,MOVIE,2017,unknwon,104,"[""horror"", ""thriller"", ""drama""]","[""US""]",6.5,106451.0,21.014,6.4
User 7,geralds game,tm266666,select,4.801358069851743,5.2836446004162925,0.0,0.0,MOVIE,2017,unknwon,104,"[""horror"", ""thriller"", ""drama""]","[""US""]",6.5,106451.0,21.014,6.4
User 7,the saila,tm418847,play,3.005369776107994,1.3802888719036002,0.0,1.5745027411237964,MOVIE,2019,PG-13,90,"[""drama"", ""thriller"", ""fantasy"", ""horror"", ""scifi"", ""european""]","[""DE""]",5.3,44818.0,35.51,6.04
User 7,the saila,tm418847,select,3.005369776107994,1.3802888719036002,0.0,1.5745027411237964,MOVIE,2019,PG-13,90,"[""drama"", ""thriller"", ""fantasy"", ""horror"", ""scifi"", ""european""]","[""DE""]",5.3,44818.0,35.51,6.04
User 7,dej,tm41792,select,0.0,0.0,0.0,0.0,MOVIE,2012,R,165,"[""western"", ""drama""]","[""US""]",8.4,1472668.0,66.924,8.15
User 7,annabella,tm313683,play,0.0,0.0,0.0,0.0,MOVIE,2017,R,105,"[""horror""]","[""ES""]",6.2,41284.0,55.175,6.2
User 7,annabella,tm313683,select,0.0,0.0,0.0,0.0,MOVIE,2017,R,105,"[""horror""]","[""ES""]",6.2,41284.0,55.175,6.2
User 7,horror,tm1046026,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,114,"[""action"", ""thriller"", ""comedy"", ""horror""]","[""NO""]",6.9,20921.0,65.274,6.7
User 7,horror,tm271951,select,0.0,0.0,0.0,0.0,MOVIE,2018,R,130,"[""thriller"", ""drama"", ""horror"", ""fantasy""]","[""US"", ""GB""]",6.3,51890.0,14.414,6.1
User 7,horror movie,tm972010,play,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,89,"[""horror"", ""thriller""]","[""TW""]",3.1,383.0,8.015,6.0
User 7,horror movie,tm972010,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,89,"[""horror"", ""thriller""]","[""TW""]",3.1,383.0,8.015,6.0
User 7,gost,tm1092958,play,0.0,0.0,0.0,0.0,MOVIE,2021,R,85,"[""horror"", ""thriller"", ""drama""]","[""RO"", ""US""]",5.3,15031.0,96.132,6.0
User 7,gost,tm1092958,select,0.0,0.0,0.0,0.0,MOVIE,2021,R,85,"[""horror"", ""thriller"", ""drama""]","[""RO"", ""US""]",5.3,15031.0,96.132,6.0
User 7,kutta,tm1195561,select,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,136,"[""crime"", ""drama"", ""thriller"", ""action""]","[""IN""]",6.2,610.0,3.096,8.5
User 7,moster,tm27268,play,0.0,0.0,0.0,0.0,MOVIE,2006,PG,91,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",6.6,117008.0,51.891,6.6
User 7,moster,tm27268,select,0.0,0.0,0.0,0.0,MOVIE,2006,PG,91,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",6.6,117008.0,51.891,6.6
User 7,monster,tm27268,play,0.0,7.275403335615095,0.0,0.0,MOVIE,2006,PG,91,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",6.6,117008.0,51.891,6.6
User 7,monster,tm27268,select,0.0,7.275403335615095,0.0,0.0,MOVIE,2006,PG,91,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",6.6,117008.0,51.891,6.6
User 6,the man who kn,tm135451,select,3.089394209963346,0.8228792963923296,0.0,0.0,MOVIE,2009,unknwon,86,"[""drama""]","[""US""]",7.6,10881.0,43.409,7.8
User 6,kumari tamil,tm1022912,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,150,"[""drama"", ""thriller""]","[""IN""]",6.5,2672.0,2.237,6.5
User 6,kumari tamil,tm1022912,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,150,"[""drama"", ""thriller""]","[""IN""]",6.5,2672.0,2.237,6.5
User 6,maalik,tm22540,select,0.0,0.0,0.0,0.0,MOVIE,2006,unknwon,155,"[""comedy"", ""crime""]","[""IN""]",7.1,23119.0,8.428,6.4
User 6,maalik,tm327708,add,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,123,"[""romance"", ""comedy""]","[""IN""]",7.5,23336.0,7.874,6.8
User 6,maalik,tm327708,select,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,123,"[""romance"", ""comedy""]","[""IN""]",7.5,23336.0,7.874,6.8
User 6,maalik,tm88366,select,0.0,0.0,0.0,0.0,MOVIE,2004,PG,179,"[""drama"", ""action"", ""comedy"", ""romance"", ""thriller""]","[""IN""]",7.0,35484.0,12.629,6.9
User 6,maalik,tm73058,select,0.0,0.0,0.0,0.0,MOVIE,2007,PG,162,"[""thriller"", ""drama"", ""action"", ""comedy"", ""fantasy"", ""romance""]","[""IN""]",6.7,43052.0,11.847,7.021
User 6,maalik,tm1086874,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,158,"[""comedy"", ""action"", ""drama"", ""fantasy"", ""scifi""]","[""IN""]",8.1,24681.0,68.032,7.2
User 6,maalik,tm313712,select,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,147,"[""drama"", ""thriller"", ""crime""]","[""IN""]",7.2,10522.0,8.553,7.6
User 6,dear friend,tm1213009,select,0.0,16.733313922736905,0.0,0.0,MOVIE,2022,unknwon,118,"[""comedy"", ""drama"", ""romance""]","[""IN""]",5.9,251.0,2.299,5.5
User 6,dear friend,tm1213009,select,0.0,16.733313922736905,0.0,0.0,MOVIE,2022,unknwon,118,"[""comedy"", ""drama"", ""romance""]","[""IN""]",5.9,251.0,2.299,5.5
User 6,dear friend,tm1213009,select,0.0,16.733313922736905,0.0,0.0,MOVIE,2022,unknwon,118,"[""comedy"", ""drama"", ""romance""]","[""IN""]",5.9,251.0,2.299,5.5
User 6,kaho na,tm62176,select,0.0,0.0,0.0,0.0,MOVIE,1999,unknwon,174,"[""drama"", ""romance""]","[""IN""]",6.1,5451.0,2.595,6.7
User 6,mirage,tm433381,select,0.0,11.202504392739206,0.0,0.0,MOVIE,2018,R,129,"[""fantasy"", ""thriller"", ""drama"", ""romance"", ""european""]","[""ES""]",7.4,54188.0,19.839,7.5
User 6,the mind,tm1179973,add,3.089394209963346,1.0353277467832047,0.0,0.0,MOVIE,2022,R,90,"[""documentation"", ""crime""]","[""GB""]",6.3,4444.0,24.834,6.0
User 6,the mind,tm1179973,select,3.089394209963346,1.0353277467832047,0.0,0.0,MOVIE,2022,R,90,"[""documentation"", ""crime""]","[""GB""]",6.3,4444.0,24.834,6.0
User 6,the mind,tm982887,add,0.0,0.9152854766080932,0.0,0.0,MOVIE,2021,unknwon,53,"[""documentation""]","[""US""]",5.9,4108.0,7.565,6.5
User 6,the mind,tm982887,select,0.0,0.9152854766080932,0.0,0.0,MOVIE,2021,unknwon,53,"[""documentation""]","[""US""]",5.9,4108.0,7.565,6.5
User 6,the mind,tm847085,add,3.148070255545019,1.1803925678350056,0.0,0.0,MOVIE,2020,PG-13,94,"[""drama"", ""documentation""]","[""US""]",7.6,80916.0,20.38,7.5
User 6,the mind,tm847085,select,3.148070255545019,1.1803925678350056,0.0,0.0,MOVIE,2020,PG-13,94,"[""drama"", ""documentation""]","[""US""]",7.6,80916.0,20.38,7.5
User 6,ante,tm1166046,play,0.0,9.919802982220578,0.0,0.0,MOVIE,2022,unknwon,173,"[""comedy"", ""romance"", ""family""]","[""IN""]",8.0,2538.0,8.563,6.7
User 6,ante,tm1166046,select,0.0,9.919802982220578,0.0,0.0,MOVIE,2022,unknwon,173,"[""comedy"", ""romance"", ""family""]","[""IN""]",8.0,2538.0,8.563,6.7
User 6,kaithi,tm1166046,select,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,173,"[""comedy"", ""romance"", ""family""]","[""IN""]",8.0,2538.0,8.563,6.7
User 6,kaithi,tm373452,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,162,"[""comedy"", ""romance"", ""drama"", ""thriller""]","[""IN""]",7.7,6851.0,5.585,6.8
User 6,kaithi,tm283581,select,0.0,0.0,0.0,0.0,MOVIE,2019,NC-17,176,"[""comedy"", ""thriller"", ""drama"", ""action"", ""crime""]","[""IN""]",8.4,13680.0,7.084,7.8
User 6,ne,tm851912,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,112,"[""action"", ""drama"", ""war""]","[""IN""]",5.6,34567.0,6.318,7.4
User 6,adam,tm1082564,select,6.818513013998365,6.583804271708693,0.0,7.466869152833158,MOVIE,2022,PG-13,106,"[""drama"", ""action"", ""comedy"", ""scifi""]","[""US""]",6.7,183489.0,317.154,7.106
User 6,adam,tm1082564,select,6.818513013998365,6.583804271708693,0.0,7.466869152833158,MOVIE,2022,PG-13,106,"[""drama"", ""action"", ""comedy"", ""scifi""]","[""US""]",6.7,183489.0,317.154,7.106
User 6,boss baby,tm314863,select,0.0,0.0,0.0,0.0,MOVIE,2021,PG,103,"[""family"", ""comedy"", ""animation"", ""drama""]","[""US""]",6.7,18238.0,101.83,7.5
User 6,boss baby,tm824477,select,0.0,0.0,0.0,0.0,MOVIE,2020,PG,95,"[""comedy"", ""family"", ""fantasy"", ""scifi"", ""romance"", ""animation""]","[""CN"", ""US""]",6.3,22034.0,75.251,7.3
User 6,beast,tm1151272,select,0.0,9.42957060689503,0.0,0.0,MOVIE,2022,unknwon,162,"[""thriller"", ""action"", ""comedy"", ""crime""]","[""IN""]",5.2,30369.0,15.358,6.3
User 5,minnal,tm1086874,play,0.0,9.919802982220578,0.0,7.652861714164682,MOVIE,2021,unknwon,158,"[""comedy"", ""action"", ""drama"", ""fantasy"", ""scifi""]","[""IN""]",8.1,24681.0,68.032,7.2
User 5,minnal,tm1086874,select,0.0,9.919802982220578,0.0,7.652861714164682,MOVIE,2021,unknwon,158,"[""comedy"", ""action"", ""drama"", ""fantasy"", ""scifi""]","[""IN""]",8.1,24681.0,68.032,7.2
User 5,pad,tm313424,play,8.797952651054986,9.919802982220578,0.0,0.0,MOVIE,2018,PG-13,140,"[""drama"", ""comedy""]","[""IN""]",7.9,25539.0,5.173,7.5
User 5,pad,tm313424,select,8.797952651054986,9.919802982220578,0.0,0.0,MOVIE,2018,PG-13,140,"[""drama"", ""comedy""]","[""IN""]",7.9,25539.0,5.173,7.5
User 5,pad,tm313424,play,8.797952651054986,9.919802982220578,0.0,0.0,MOVIE,2018,PG-13,140,"[""drama"", ""comedy""]","[""IN""]",7.9,25539.0,5.173,7.5
User 5,pad,tm313424,play,8.797952651054986,9.919802982220578,0.0,0.0,MOVIE,2018,PG-13,140,"[""drama"", ""comedy""]","[""IN""]",7.9,25539.0,5.173,7.5
User 5,pad,tm313424,select,8.797952651054986,9.919802982220578,0.0,0.0,MOVIE,2018,PG-13,140,"[""drama"", ""comedy""]","[""IN""]",7.9,25539.0,5.173,7.5
User 5,thar,tm1195032,play,9.879250138942073,11.942178820367491,0.0,0.0,MOVIE,2022,unknwon,108,"[""action"", ""thriller"", ""drama"", ""crime"", ""western""]","[""IN""]",6.1,4703.0,4.937,6.8
User 5,thar,tm1195032,select,9.879250138942073,11.942178820367491,0.0,0.0,MOVIE,2022,unknwon,108,"[""action"", ""thriller"", ""drama"", ""crime"", ""western""]","[""IN""]",6.1,4703.0,4.937,6.8
User 5,thar,tm1195032,play,9.879250138942073,11.942178820367491,0.0,0.0,MOVIE,2022,unknwon,108,"[""action"", ""thriller"", ""drama"", ""crime"", ""western""]","[""IN""]",6.1,4703.0,4.937,6.8
User 5,thar,tm1195032,select,9.879250138942073,11.942178820367491,0.0,0.0,MOVIE,2022,unknwon,108,"[""action"", ""thriller"", ""drama"", ""crime"", ""western""]","[""IN""]",6.1,4703.0,4.937,6.8
User 5,thar,tm1195032,select,9.879250138942073,11.942178820367491,0.0,0.0,MOVIE,2022,unknwon,108,"[""action"", ""thriller"", ""drama"", ""crime"", ""western""]","[""IN""]",6.1,4703.0,4.937,6.8
User 5,haseen,tm867681,select,0.0,9.919802982220578,0.0,0.0,MOVIE,2021,unknwon,135,"[""romance"", ""thriller"", ""crime"", ""drama""]","[""IN""]",6.9,26194.0,15.216,6.4
User 5,haseen,tm148457,select,0.0,0.0,0.0,0.0,MOVIE,2014,PG-13,141,"[""comedy"", ""romance""]","[""IN""]",6.8,15152.0,6.166,6.7
User 5,haseen,tm867681,add,0.0,9.919802982220578,0.0,0.0,MOVIE,2021,unknwon,135,"[""romance"", ""thriller"", ""crime"", ""drama""]","[""IN""]",6.9,26194.0,15.216,6.4
User 5,haseen,tm867681,select,0.0,9.919802982220578,0.0,0.0,MOVIE,2021,unknwon,135,"[""romance"", ""thriller"", ""crime"", ""drama""]","[""IN""]",6.9,26194.0,15.216,6.4
User 5,21,tm40009,add,0.0,11.202504392739206,0.0,0.0,MOVIE,2008,PG-13,123,"[""crime"", ""drama"", ""history"", ""thriller""]","[""US""]",6.8,249016.0,27.013,6.7
User 5,21,tm40009,select,0.0,11.202504392739206,0.0,0.0,MOVIE,2008,PG-13,123,"[""crime"", ""drama"", ""history"", ""thriller""]","[""US""]",6.8,249016.0,27.013,6.7
User 5,21 2008,tm40009,play,0.0,11.202504392739206,0.0,0.0,MOVIE,2008,PG-13,123,"[""crime"", ""drama"", ""history"", ""thriller""]","[""US""]",6.8,249016.0,27.013,6.7
User 5,21 2008,tm40009,select,0.0,11.202504392739206,0.0,0.0,MOVIE,2008,PG-13,123,"[""crime"", ""drama"", ""history"", ""thriller""]","[""US""]",6.8,249016.0,27.013,6.7
User 5,9 1 2 weeks,tm266666,select,0.0,0.0,0.0,4.2350480528582075,MOVIE,2017,unknwon,104,"[""horror"", ""thriller"", ""drama""]","[""US""]",6.5,106451.0,21.014,6.4
User 5,luka,tm460815,play,0.0,9.919802982220578,0.0,0.0,MOVIE,2019,unknwon,126,"[""comedy"", ""romance"", ""drama""]","[""IN""]",6.3,11345.0,7.384,6.1
User 5,luka,tm460815,select,0.0,9.919802982220578,0.0,0.0,MOVIE,2019,unknwon,126,"[""comedy"", ""romance"", ""drama""]","[""IN""]",6.3,11345.0,7.384,6.1
User 8,bed rest,tm57610,select,0.0,0.0,0.0,0.0,MOVIE,2012,unknwon,139,"[""crime"", ""thriller"", ""drama"", ""fantasy""]","[""IN""]",7.2,42188.0,8.367,6.8
User 8,bed rest,tm138297,select,0.0,0.0,0.0,0.0,MOVIE,2016,R,134,"[""horror"", ""thriller"", ""drama""]","[""US""]",7.3,264195.0,171.724,7.283
User 8,bed rest,tm919961,select,0.0,0.0,0.0,0.0,MOVIE,2020,R,127,"[""drama""]","[""CA"", ""HU"", ""US""]",7.0,48664.0,10.502,7.098
User 8,bed rest,tm416121,select,0.0,0.0,0.0,0.0,MOVIE,2018,unknwon,105,"[""horror"", ""comedy"", ""family""]","[""ID""]",4.6,672.0,5.319,6.2
User 8,bed rest,tm206698,select,0.0,0.0,0.0,0.0,MOVIE,2016,PG-13,99,"[""drama"", ""horror"", ""thriller""]","[""US""]",5.3,6.0,44.508,6.1
User 8,bed rest,tm1075215,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,114,"[""horror"", ""thriller"", ""drama""]","[""US""]",5.3,15646.0,46.058,6.4
User 8,roo,tm1001095,play,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,134,"[""comedy"", ""horror""]","[""IN""]",4.3,10025.0,3.119,4.9
User 8,roo,tm1001095,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,134,"[""comedy"", ""horror""]","[""IN""]",4.3,10025.0,3.119,4.9
User 8,gh,tm848663,play,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,144,"[""horror""]","[""IN""]",,,4.35,5.2
User 8,gh,tm848663,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,144,"[""horror""]","[""IN""]",,,4.35,5.2
User 8,horror movies,tm1001095,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,134,"[""comedy"", ""horror""]","[""IN""]",4.3,10025.0,3.119,4.9
User 8,orpha,tm313683,select,0.0,0.0,0.0,0.0,MOVIE,2017,R,105,"[""horror""]","[""ES""]",6.2,41284.0,55.175,6.2
User 8,the curse of la,tm160621,select,4.6550754770100395,1.3802888719036002,0.0,0.0,MOVIE,2013,R,112,"[""horror"", ""thriller""]","[""US""]",7.5,496484.0,221.925,7.533
User 8,the curse of la,tm160621,play,4.6550754770100395,1.3802888719036002,0.0,0.0,MOVIE,2013,R,112,"[""horror"", ""thriller""]","[""US""]",7.5,496484.0,221.925,7.533
User 8,the curse of la,tm160621,select,4.6550754770100395,1.3802888719036002,0.0,0.0,MOVIE,2013,R,112,"[""horror"", ""thriller""]","[""US""]",7.5,496484.0,221.925,7.533
User 8,the curse of la,tm138297,play,5.64463651868655,1.1803925678350056,0.0,0.0,MOVIE,2016,R,134,"[""horror"", ""thriller"", ""drama""]","[""US""]",7.3,264195.0,171.724,7.283
User 8,the curse of la,tm138297,select,5.64463651868655,1.1803925678350056,0.0,0.0,MOVIE,2016,R,134,"[""horror"", ""thriller"", ""drama""]","[""US""]",7.3,264195.0,171.724,7.283
User 8,the curse of la,tm160621,select,4.6550754770100395,1.3802888719036002,0.0,0.0,MOVIE,2013,R,112,"[""horror"", ""thriller""]","[""US""]",7.5,496484.0,221.925,7.533
User 8,cindrella,tm27268,select,0.0,0.0,0.0,0.0,MOVIE,2006,PG,91,"[""animation"", ""comedy"", ""family"", ""fantasy""]","[""US""]",6.6,117008.0,51.891,6.6
User 8,b,tm1227853,play,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,142,"[""horror"", ""comedy""]","[""IN""]",5.9,27244.0,9.939,7.0
User 8,b,tm1227853,select,0.0,0.0,0.0,0.0,MOVIE,2022,unknwon,142,"[""horror"", ""comedy""]","[""IN""]",5.9,27244.0,9.939,7.0
User 8,tamil horroe,tm848663,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,144,"[""horror""]","[""IN""]",,,4.35,5.2
User 8,spiders,tm1121084,select,0.0,0.0,0.0,0.0,MOVIE,2021,unknwon,85,"[""horror"", ""comedy""]","[""PH""]",3.7,115.0,2.356,5.3
User 8,spiders,tm74402,select,0.0,0.0,0.0,0.0,MOVIE,2007,R,126,"[""horror"", ""scifi"", ""thriller""]","[""US""]",7.1,305346.0,37.369,6.9
User 8,spiders,tm848663,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,144,"[""horror""]","[""IN""]",,,4.35,5.2
User 8,spiders,tm345767,select,0.0,0.0,0.0,0.0,MOVIE,2017,unknwon,90,"[""fantasy"", ""horror"", ""drama"", ""european""]","[""ES""]",4.7,6422.0,5.954,5.2
User 8,spiders,tm145216,select,0.0,0.0,0.0,0.0,MOVIE,2014,R,132,"[""horror""]","[""TR""]",5.9,3788.0,4.004,5.3
User 8,spiders,tm858954,select,0.0,0.0,0.0,0.0,MOVIE,2020,unknwon,102,"[""horror"", ""thriller"", ""drama"", ""romance"", ""fantasy"", ""european""]","[""PL""]",4.9,11603.0,91.502,5.0
